"season","batsman","phase","runs","balls_faced","dot_balls","strike_rate","norm_runs","norm_strike_rate","norm_dot_balls","clutch_score"
2016,"EJG Morgan","Middle",59,58,20,101.72,0.126338329764454,0.391230769230769,0.169491525423729,0.2557
2016,"EJG Morgan","Powerplay",7,11,6,63.64,0.0149892933618844,0.244769230769231,0.0508474576271186,0.1463
2016,"ER Dwivedi","Death",19,9,2,211.11,0.0406852248394004,0.811961538461539,0.0169491525423729,0.4977
2016,"ER Dwivedi","Powerplay",5,6,3,83.33,0.0107066381156317,0.3205,0.0254237288135593,0.193
2016,"F Behardien","Death",14,12,4,116.67,0.0299785867237687,0.448730769230769,0.0338983050847458,0.2748
2016,"F Behardien","Middle",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"F du Plessis","Death",27,14,3,192.86,0.0578158458244111,0.741769230769231,0.0254237288135593,0.4599
2016,"F du Plessis","Middle",93,83,22,112.05,0.199143468950749,0.430961538461538,0.186440677966102,0.2997
2016,"F du Plessis","Powerplay",86,72,33,119.44,0.184154175588865,0.459384615384615,0.279661016949153,0.3029
2016,"G Gambhir","Death",37,22,5,168.18,0.0792291220556745,0.646846153846154,0.0423728813559322,0.4076
2016,"G Gambhir","Middle",241,196,51,122.96,0.516059957173448,0.472923076923077,0.432203389830508,0.3954
2016,"G Gambhir","Powerplay",223,206,75,108.25,0.477516059957173,0.416346153846154,0.635593220338983,0.3295
2016,"GJ Bailey","Death",0,2,1,0,0,0,0.00847457627118644,-8e-04
2016,"GJ Bailey","Middle",53,52,20,101.92,0.113490364025696,0.392,0.169491525423729,0.2523
2016,"GJ Bailey","Powerplay",31,45,28,68.89,0.0663811563169165,0.264961538461538,0.23728813559322,0.1552
2016,"GJ Maxwell","Death",55,34,9,161.76,0.117773019271949,0.622153846153846,0.076271186440678,0.401
2016,"GJ Maxwell","Middle",106,80,24,132.5,0.226980728051392,0.509615384615385,0.203389830508475,0.3535
2016,"GJ Maxwell","Powerplay",18,15,6,120,0.0385438972162741,0.461538461538462,0.0508474576271186,0.2834
2016,"Gurkeerat Singh","Death",49,31,8,158.06,0.104925053533191,0.607923076923077,0.0677966101694915,0.3895
2016,"Gurkeerat Singh","Middle",63,53,16,118.87,0.134903640256959,0.457192307692308,0.135593220338983,0.3012
2016,"Gurkeerat Singh","Powerplay",1,3,2,33.33,0.00214132762312634,0.128192307692308,0.0169491525423729,0.0759
2016,"HH Pandya","Death",17,20,8,85,0.0364025695931477,0.326923076923077,0.0677966101694915,0.2003
2016,"HH Pandya","Middle",14,19,6,73.68,0.0299785867237687,0.283384615384615,0.0508474576271186,0.1739
2016,"HH Pandya","Powerplay",13,27,17,48.15,0.0278372591006424,0.185192307692308,0.144067796610169,0.1051
2016,"HM Amla","Death",32,16,4,200,0.0685224839400428,0.769230769230769,0.0338983050847458,0.4787
2016,"HM Amla","Middle",39,30,7,130,0.0835117773019272,0.5,0.0593220338983051,0.3191
2016,"HM Amla","Powerplay",86,76,32,113.16,0.184154175588865,0.435230769230769,0.271186440677966,0.2893
2016,"Harbhajan Singh","Death",67,49,19,136.73,0.143468950749465,0.525884615384615,0.161016949152542,0.3425
2016,"Harbhajan Singh","Middle",25,42,21,59.52,0.0535331905781585,0.228923076923077,0.177966101694915,0.1356
2016,"IK Pathan","Death",2,2,0,100,0.00428265524625268,0.384615384615385,0,0.2321
2016,"IK Pathan","Middle",9,12,2,75,0.019271948608137,0.288461538461538,0.0169491525423729,0.1772
2016,"Imran Tahir","Death",5,7,5,71.43,0.0107066381156317,0.274730769230769,0.0423728813559322,0.1638
2016,"Iqbal Abdulla","Death",26,10,0,260,0.0556745182012848,1,0,0.6167
2016,"Iqbal Abdulla","Middle",11,17,7,64.71,0.0235546038543897,0.248884615384615,0.0593220338983051,0.1505
2016,"Ishan Kishan","Death",13,14,6,92.86,0.0278372591006424,0.357153846153846,0.0508474576271186,0.2176
2016,"Ishan Kishan","Middle",29,27,9,107.41,0.0620985010706638,0.413115384615385,0.076271186440678,0.2589
2016,"J Yadav","Death",6,12,4,50,0.012847965738758,0.192307692307692,0.0338983050847458,0.1158
2016,"JA Morkel","Death",15,8,2,187.5,0.0321199143468951,0.721153846153846,0.0169491525423729,0.4406
2016,"JA Morkel","Middle",1,1,0,100,0.00214132762312634,0.384615384615385,0,0.2314
2016,"JC Buttler","Death",123,60,14,205,0.26338329764454,0.788461538461538,0.11864406779661,0.5402
2016,"JC Buttler","Middle",116,105,33,110.48,0.248394004282655,0.424923076923077,0.279661016949153,0.3015
2016,"JC Buttler","Powerplay",16,24,17,66.67,0.0342612419700214,0.256423076923077,0.144067796610169,0.1497
2016,"JJ Bumrah","Death",3,6,3,50,0.00642398286937901,0.192307692307692,0.0254237288135593,0.1148
2016,"JJ Bumrah","Middle",5,5,3,100,0.0107066381156317,0.384615384615385,0.0254237288135593,0.2314
2016,"JO Holder","Death",22,20,8,110,0.0471092077087794,0.423076923076923,0.0677966101694915,0.2612
2016,"JP Duminy","Death",73,51,9,143.14,0.156316916488223,0.550538461538462,0.076271186440678,0.3696
2016,"JP Duminy","Middle",113,97,19,116.49,0.241970021413276,0.448038461538461,0.161016949152542,0.3253
2016,"JP Duminy","Powerplay",5,9,5,55.56,0.0107066381156317,0.213692307692308,0.0423728813559322,0.1272
2016,"JP Faulkner","Death",67,46,7,145.65,0.143468950749465,0.560192307692308,0.0593220338983051,0.3732
2016,"JP Faulkner","Middle",10,14,5,71.43,0.0214132762312634,0.274730769230769,0.0423728813559322,0.167
2016,"KA Pollard","Death",136,85,23,160,0.291220556745182,0.615384615384615,0.194915254237288,0.4371
2016,"KA Pollard","Middle",71,62,27,114.52,0.15203426124197,0.440461538461538,0.228813559322034,0.287
2016,"KA Pollard","Powerplay",0,9,7,0,0,0,0.0593220338983051,-0.0059
2016,"KC Cariappa","Death",1,3,2,33.33,0.00214132762312634,0.128192307692308,0.0169491525423729,0.0759
2016,"KC Cariappa","Middle",12,8,1,150,0.0256959314775161,0.576923076923077,0.00847457627118644,0.353
2016,"KD Karthik","Death",71,45,11,157.78,0.15203426124197,0.606846153846154,0.0932203389830508,0.4004
2016,"KD Karthik","Middle",235,190,53,123.68,0.50321199143469,0.475692307692308,0.449152542372881,0.3915
2016,"KD Karthik","Powerplay",29,38,22,76.32,0.0620985010706638,0.293538461538462,0.186440677966102,0.1761
2016,"KH Pandya","Death",80,46,12,173.91,0.171306209850107,0.668884615384615,0.101694915254237,0.4426
2016,"KH Pandya","Middle",136,67,14,202.99,0.291220556745182,0.780730769230769,0.11864406779661,0.5439
2016,"KH Pandya","Powerplay",21,14,8,150,0.0449678800856531,0.576923076923077,0.0677966101694915,0.3529
2016,"KJ Abbott","Death",13,7,2,185.71,0.0278372591006424,0.714269230769231,0.0169491525423729,0.4352
2016,"KJ Abbott","Middle",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"KK Nair","Death",58,35,9,165.71,0.124197002141328,0.637346153846154,0.076271186440678,0.412
2016,"KK Nair","Middle",178,163,46,109.2,0.381156316916488,0.42,0.389830508474576,0.3274
2016,"KK Nair","Powerplay",121,106,51,114.15,0.259100642398287,0.439038461538462,0.432203389830508,0.2979
2016,"KL Rahul","Death",49,30,4,163.33,0.104925053533191,0.628192307692308,0.0338983050847458,0.405
2016,"KL Rahul","Middle",185,128,28,144.53,0.396145610278373,0.555884615384615,0.23728813559322,0.4286
2016,"KL Rahul","Powerplay",163,119,43,136.97,0.349036402569593,0.526807692307692,0.364406779661017,0.3844
2016,"KM Jadhav","Death",40,32,8,125,0.0856531049250535,0.480769230769231,0.0677966101694915,0.3074
2016,"KM Jadhav","Middle",2,1,0,200,0.00428265524625268,0.769230769230769,0,0.4628
2016,"KP Pietersen","Middle",45,43,15,104.65,0.0963597430406852,0.4025,0.127118644067797,0.2577
2016,"KP Pietersen","Powerplay",28,18,4,155.56,0.0599571734475375,0.598307692307692,0.0338983050847458,0.3736
2016,"KS Williamson","Death",29,23,5,126.09,0.0620985010706638,0.484961538461538,0.0423728813559322,0.3054
2016,"KS Williamson","Middle",83,80,20,103.75,0.177730192719486,0.399038461538462,0.169491525423729,0.2758
2016,"KS Williamson","Powerplay",12,23,15,52.17,0.0256959314775161,0.200653846153846,0.127118644067797,0.1154
2016,"KV Sharma","Death",36,34,8,105.88,0.0770877944325482,0.407230769230769,0.0677966101694915,0.2607
2016,"KW Richardson","Death",1,1,0,100,0.00214132762312634,0.384615384615385,0,0.2314
2016,"LMP Simmons","Powerplay",8,8,5,100,0.0171306209850107,0.384615384615385,0.0423728813559322,0.2317
2016,"M Ashwin","Death",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"M Morkel","Death",1,1,0,100,0.00214132762312634,0.384615384615385,0,0.2314
2016,"M Vijay","Death",20,15,5,133.33,0.0428265524625268,0.512807692307692,0.0423728813559322,0.3163
2016,"M Vijay","Middle",170,147,41,115.65,0.364025695931477,0.444807692307692,0.347457627118644,0.3413
2016,"M Vijay","Powerplay",263,211,86,124.64,0.563169164882227,0.479384615384615,0.728813559322034,0.3837
2016,"M Vohra","Middle",60,41,11,146.34,0.12847965738758,0.562846153846154,0.0932203389830508,0.3669
2016,"M Vohra","Powerplay",101,95,45,106.32,0.21627408993576,0.408923076923077,0.38135593220339,0.2721
2016,"MA Agarwal","Powerplay",27,26,12,103.85,0.0578158458244111,0.399423076923077,0.101694915254237,0.2468
2016,"MC Henriques","Death",58,39,11,148.72,0.124197002141328,0.572,0.0932203389830508,0.3711
2016,"MC Henriques","Middle",82,75,26,109.33,0.17558886509636,0.4205,0.220338983050847,0.2829
2016,"MC Henriques","Powerplay",42,48,22,87.5,0.0899357601713062,0.336538461538462,0.186440677966102,0.2103
2016,"MG Johnson","Death",3,9,5,33.33,0.00642398286937901,0.128192307692308,0.0423728813559322,0.0746
2016,"MG Johnson","Middle",2,5,4,40,0.00428265524625268,0.153846153846154,0.0338983050847458,0.0902
2016,"MJ Guptill","Middle",34,26,9,130.77,0.0728051391862955,0.502961538461538,0.076271186440678,0.316
2016,"MJ Guptill","Powerplay",23,29,17,79.31,0.0492505353319058,0.305038461538462,0.144067796610169,0.1834
2016,"MJ McClenaghan","Death",6,6,3,100,0.012847965738758,0.384615384615385,0.0254237288135593,0.2321
2016,"MJ McClenaghan","Middle",28,17,7,164.71,0.0599571734475375,0.6335,0.0593220338983051,0.3922
2016,"MK Pandey","Death",18,18,4,100,0.0385438972162741,0.384615384615385,0.0338983050847458,0.2389
2016,"MK Pandey","Middle",188,135,23,139.26,0.402569593147752,0.535615384615385,0.194915254237288,0.4226
2016,"MK Pandey","Powerplay",42,37,16,113.51,0.0899357601713062,0.436576923076923,0.135593220338983,0.2754
2016,"MM Sharma","Death",18,15,6,120,0.0385438972162741,0.461538461538462,0.0508474576271186,0.2834
2016,"MM Sharma","Middle",14,12,3,116.67,0.0299785867237687,0.448730769230769,0.0254237288135593,0.2757
2016,"MP Stoinis","Death",48,27,4,177.78,0.102783725910064,0.683769230769231,0.0338983050847458,0.4377
2016,"MP Stoinis","Middle",60,47,13,127.66,0.12847965738758,0.491,0.110169491525424,0.3221
2016,"MP Stoinis","Powerplay",38,37,16,102.7,0.0813704496788009,0.395,0.135593220338983,0.2479
2016,"MR Marsh","Death",7,11,6,63.64,0.0149892933618844,0.244769230769231,0.0508474576271186,0.1463
2016,"MS Dhoni","Death",190,119,31,159.66,0.406852248394004,0.614076923076923,0.26271186440678,0.4642
2016,"MS Dhoni","Middle",86,88,29,97.73,0.184154175588865,0.375884615384615,0.245762711864407,0.2562
2016,"MS Dhoni","Powerplay",8,13,7,61.54,0.0171306209850107,0.236692307692308,0.0593220338983051,0.1412
2016,"Mohammed Shami","Death",2,4,1,50,0.00428265524625268,0.192307692307692,0.00847457627118644,0.1158
2016,"N Rana","Death",14,8,2,175,0.0299785867237687,0.673076923076923,0.0169491525423729,0.4111
2016,"N Rana","Middle",77,57,23,135.09,0.164882226980728,0.519576923076923,0.194915254237288,0.3417
2016,"N Rana","Powerplay",13,13,8,100,0.0278372591006424,0.384615384615385,0.0677966101694915,0.2323
2016,"NLTC Perera","Death",115,69,18,166.67,0.246252676659529,0.641038461538461,0.152542372881356,0.4432
2016,"NLTC Perera","Middle",35,28,10,125,0.0749464668094218,0.480769230769231,0.0847457627118644,0.3025
2016,"NM Coulter-Nile","Death",4,6,2,66.67,0.00856531049250535,0.256423076923077,0.0169491525423729,0.1547
2016,"NM Coulter-Nile","Middle",5,8,6,62.5,0.0107066381156317,0.240384615384615,0.0508474576271186,0.1424
2016,"NS Naik","Death",12,19,8,63.16,0.0256959314775161,0.242923076923077,0.0677966101694915,0.1467
2016,"NS Naik","Middle",11,14,5,78.57,0.0235546038543897,0.302192307692308,0.0423728813559322,0.1841
2016,"NV Ojha","Death",70,69,25,101.45,0.149892933618844,0.390192307692308,0.211864406779661,0.2579
2016,"NV Ojha","Middle",59,63,29,93.65,0.126338329764454,0.360192307692308,0.245762711864407,0.2294
2016,"NV Ojha","Powerplay",7,10,6,70,0.0149892933618844,0.269230769230769,0.0508474576271186,0.161
2016,"P Kumar","Death",23,23,9,100,0.0492505353319058,0.384615384615385,0.076271186440678,0.2379
2016,"P Kumar","Middle",1,4,3,25,0.00214132762312634,0.0961538461538462,0.0254237288135593,0.0558
2016,"P Negi","Death",32,29,6,110.34,0.0685224839400428,0.424384615384615,0.0508474576271186,0.2701
2016,"P Negi","Middle",25,31,17,80.65,0.0535331905781585,0.310192307692308,0.144067796610169,0.1878
2016,"P Negi","Powerplay",0,3,3,0,0,0,0.0254237288135593,-0.0025
2016,"P Sahu","Death",19,13,4,146.15,0.0406852248394004,0.562115384615385,0.0338983050847458,0.3461
2016,"PA Patel","Death",11,7,1,157.14,0.0235546038543897,0.604384615384615,0.00847457627118644,0.3688
2016,"PA Patel","Middle",72,51,12,141.18,0.154175588865096,0.543,0.101694915254237,0.3619
2016,"PA Patel","Powerplay",94,103,54,91.26,0.201284796573876,0.351,0.457627118644068,0.2252
2016,"PP Chawla","Death",8,5,1,160,0.0171306209850107,0.615384615384615,0.00847457627118644,0.3735
2016,"PP Chawla","Middle",4,8,4,50,0.00856531049250535,0.192307692307692,0.0338983050847458,0.1146
2016,"PP Chawla","Powerplay",15,13,7,115.38,0.0321199143468951,0.443769230769231,0.0593220338983051,0.27
2016,"PSP Handscomb","Middle",6,12,6,50,0.012847965738758,0.192307692307692,0.0508474576271186,0.1142
2016,"PV Tambe","Death",1,10,9,10,0.00214132762312634,0.0384615384615385,0.076271186440678,0.0161
2016,"PV Tambe","Middle",6,9,5,66.67,0.012847965738758,0.256423076923077,0.0423728813559322,0.1535
2016,"Parvez Rasool","Death",10,9,3,111.11,0.0214132762312634,0.427346153846154,0.0254237288135593,0.2603
2016,"Q de Kock","Death",27,15,2,180,0.0578158458244111,0.692307692307692,0.0169491525423729,0.431
2016,"Q de Kock","Middle",175,134,35,130.6,0.374732334047109,0.502307692307692,0.296610169491525,0.3841
2016,"Q de Kock","Powerplay",243,191,81,127.23,0.5203426124197,0.489346153846154,0.686440677966102,0.3811
2016,"R Ashwin","Death",12,13,7,92.31,0.0256959314775161,0.355038461538462,0.0593220338983051,0.2148
2016,"R Ashwin","Middle",29,19,1,152.63,0.0620985010706638,0.587038461538462,0.00847457627118644,0.37
2016,"R Ashwin","Powerplay",0,6,6,0,0,0,0.0508474576271186,-0.0051
2016,"R Bhatia","Death",34,20,3,170,0.0728051391862955,0.653846153846154,0.0254237288135593,0.4116
2016,"R Dhawan","Death",14,6,0,233.33,0.0299785867237687,0.897423076923077,0,0.5474
2016,"R Sathish","Death",18,17,5,105.88,0.0385438972162741,0.407230769230769,0.0423728813559322,0.2517
2016,"R Sathish","Middle",6,7,4,85.71,0.012847965738758,0.329653846153846,0.0338983050847458,0.1983
2016,"R Vinay Kumar","Death",13,12,5,108.33,0.0278372591006424,0.416653846153846,0.0423728813559322,0.2541
2016,"RA Jadeja","Death",106,96,28,110.42,0.226980728051392,0.424692307692308,0.23728813559322,0.2992
2016,"RA Jadeja","Middle",66,76,27,86.84,0.141327623126338,0.334,0.228813559322034,0.2199
2016,"RA Jadeja","Powerplay",19,17,7,111.76,0.0406852248394004,0.429846153846154,0.0593220338983051,0.2642
2016,"RG Sharma","Death",75,42,7,178.57,0.160599571734475,0.686807692307692,0.0593220338983051,0.4543
2016,"RG Sharma","Middle",172,152,42,113.16,0.36830835117773,0.435230769230769,0.355932203389831,0.336
2016,"RG Sharma","Powerplay",242,178,78,135.96,0.518201284796574,0.522923076923077,0.661016949152542,0.4031
2016,"RR Pant","Death",29,20,8,145,0.0620985010706638,0.557692307692308,0.0677966101694915,0.3465
2016,"RR Pant","Middle",126,95,31,132.63,0.269807280513919,0.510115384615385,0.26271186440678,0.3607
2016,"RR Pant","Powerplay",43,40,16,107.5,0.0920770877944325,0.413461538461538,0.135593220338983,0.2621
2016,"RV Uthappa","Death",19,12,1,158.33,0.0406852248394004,0.608961538461539,0.00847457627118644,0.3767
2016,"RV Uthappa","Middle",122,103,26,118.45,0.261241970021413,0.455576923076923,0.220338983050847,0.3297
2016,"RV Uthappa","Powerplay",253,185,62,136.76,0.541755888650964,0.526,0.525423728813559,0.4256
2016,"S Dhawan","Death",70,42,9,166.67,0.149892933618844,0.641038461538461,0.076271186440678,0.422
2016,"S Dhawan","Middle",223,202,63,110.4,0.477516059957173,0.424615384615385,0.533898305084746,0.3446
2016,"S Dhawan","Powerplay",208,194,86,107.22,0.445396145610278,0.412384615384615,0.728813559322034,0.3082
2016,"S Gopal","Middle",2,16,14,12.5,0.00428265524625268,0.0480769230769231,0.11864406779661,0.0183
2016,"S Kaushik","Death",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"S Nadeem","Death",1,5,3,20,0.00214132762312634,0.0769230769230769,0.0254237288135593,0.0443
2016,"SA Yadav","Death",44,26,9,169.23,0.0942184154175589,0.650884615384615,0.076271186440678,0.4112
2016,"SA Yadav","Middle",94,83,20,113.25,0.201284796573876,0.435576923076923,0.169491525423729,0.3048
2016,"SA Yadav","Powerplay",44,39,18,112.82,0.0942184154175589,0.433923076923077,0.152542372881356,0.2734
2016,"SB Jakati","Death",1,2,1,50,0.00214132762312634,0.192307692307692,0.00847457627118644,0.1152
2016,"SE Marsh","Death",21,13,1,161.54,0.0449678800856531,0.621307692307692,0.00847457627118644,0.3854
2016,"SE Marsh","Middle",104,84,22,123.81,0.222698072805139,0.476192307692308,0.186440677966102,0.3339
2016,"SE Marsh","Powerplay",34,37,18,91.89,0.0728051391862955,0.353423076923077,0.152542372881356,0.2186
2016,"SK Raina","Death",38,27,6,140.74,0.0813704496788009,0.541307692307692,0.0508474576271186,0.3441
2016,"SK Raina","Middle",183,165,36,110.91,0.39186295503212,0.426576923076923,0.305084745762712,0.343
2016,"SK Raina","Powerplay",178,129,55,137.98,0.381156316916488,0.530692307692308,0.466101694915254,0.3862
2016,"SN Khan","Death",61,27,6,225.93,0.130620985010707,0.868961538461538,0.0508474576271186,0.5555
2016,"SN Khan","Middle",5,4,2,125,0.0107066381156317,0.480769230769231,0.0169491525423729,0.29
2016,"SP Narine","Death",7,14,7,50,0.0149892933618844,0.192307692307692,0.0593220338983051,0.1139
2016,"SPD Smith","Death",52,30,7,173.33,0.11134903640257,0.666653846153846,0.0593220338983051,0.4275
2016,"SPD Smith","Middle",127,96,22,132.29,0.271948608137045,0.508807692307692,0.186440677966102,0.3682
2016,"SPD Smith","Powerplay",91,58,19,156.9,0.194860813704497,0.603461538461538,0.161016949152542,0.4044
2016,"SR Watson","Death",76,39,13,194.87,0.162740899357602,0.7495,0.110169491525424,0.4875
2016,"SR Watson","Middle",96,84,39,114.29,0.205567451820128,0.439576923076923,0.330508474576271,0.2924
2016,"SR Watson","Powerplay",7,12,8,58.33,0.0149892933618844,0.224346153846154,0.0677966101694915,0.1323
2016,"SS Iyer","Middle",1,3,2,33.33,0.00214132762312634,0.128192307692308,0.0169491525423729,0.0759
2016,"SS Iyer","Powerplay",29,43,22,67.44,0.0620985010706638,0.259384615384615,0.186440677966102,0.1556
2016,"SS Tiwary","Death",5,6,2,83.33,0.0107066381156317,0.3205,0.0169491525423729,0.1938
2016,"SS Tiwary","Middle",122,105,32,116.19,0.261241970021413,0.446884615384615,0.271186440677966,0.3194
2016,"SS Tiwary","Powerplay",43,38,17,113.16,0.0920770877944325,0.435230769230769,0.144067796610169,0.2744
2016,"STR Binny","Death",42,25,8,168,0.0899357601713062,0.646153846153846,0.0677966101694915,0.4079
2016,"STR Binny","Middle",20,14,5,142.86,0.0428265524625268,0.549461538461539,0.0423728813559322,0.3383
2016,"STR Binny","Powerplay",1,2,1,50,0.00214132762312634,0.192307692307692,0.00847457627118644,0.1152
2016,"SV Samson","Death",39,28,6,139.29,0.0835117773019272,0.535730769230769,0.0508474576271186,0.3414
2016,"SV Samson","Middle",172,133,31,129.32,0.36830835117773,0.497384615384615,0.26271186440678,0.3827
2016,"SV Samson","Powerplay",80,104,51,76.92,0.171306209850107,0.295846153846154,0.432203389830508,0.1857
2016,"SW Billings","Death",20,13,5,153.85,0.0428265524625268,0.591730769230769,0.0423728813559322,0.3636
2016,"SW Billings","Middle",68,52,9,130.77,0.145610278372591,0.502961538461538,0.076271186440678,0.3378
2016,"SW Billings","Powerplay",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"Sachin Baby","Death",81,50,11,162,0.173447537473233,0.623076923076923,0.0932203389830508,0.4166
2016,"Sachin Baby","Middle",38,29,8,131.03,0.0813704496788009,0.503961538461538,0.0677966101694915,0.32
2016,"Sachin Baby","Powerplay",0,3,3,0,0,0,0.0254237288135593,-0.0025
2016,"Sandeep Sharma","Death",3,4,1,75,0.00642398286937901,0.288461538461538,0.00847457627118644,0.1742
2016,"Sandeep Sharma","Middle",5,5,0,100,0.0107066381156317,0.384615384615385,0,0.234
2016,"Shakib Al Hasan","Death",72,43,9,167.44,0.154175588865096,0.644,0.076271186440678,0.425
2016,"Shakib Al Hasan","Middle",39,53,23,73.58,0.0835117773019272,0.283,0.194915254237288,0.1754
2016,"Shakib Al Hasan","Powerplay",3,12,8,25,0.00642398286937901,0.0961538461538462,0.0677966101694915,0.0528
2016,"Swapnil Singh","Death",0,1,1,0,0,0,0.00847457627118644,-8e-04
2016,"TG Southee","Death",27,16,3,168.75,0.0578158458244111,0.649038461538462,0.0254237288135593,0.4042
2016,"TG Southee","Middle",3,4,1,75,0.00642398286937901,0.288461538461538,0.00847457627118644,0.1742
2016,"TM Head","Death",44,31,6,141.94,0.0942184154175589,0.545923076923077,0.0508474576271186,0.3507
2016,"TM Head","Middle",10,11,6,90.91,0.0214132762312634,0.349653846153846,0.0508474576271186,0.2111
2016,"UBT Chand","Powerplay",0,5,4,0,0,0,0.0338983050847458,-0.0034
2016,"UT Khawaja","Middle",20,26,10,76.92,0.0428265524625268,0.295846153846154,0.0847457627118644,0.1819
2016,"UT Khawaja","Powerplay",107,79,26,135.44,0.229122055674518,0.520923076923077,0.220338983050847,0.3593
2016,"UT Yadav","Death",9,6,1,150,0.019271948608137,0.576923076923077,0.00847457627118644,0.3511
2016,"V Kohli","Death",233,112,19,208.04,0.498929336188437,0.800153846153846,0.161016949152542,0.6137
2016,"V Kohli","Middle",462,310,58,149.03,0.989293361884368,0.573192307692308,0.491525423728814,0.5916
2016,"V Kohli","Powerplay",278,233,88,119.31,0.595289079229122,0.458884615384615,0.745762711864407,0.3793
2016,"WP Saha","Death",67,46,11,145.65,0.143468950749465,0.560192307692308,0.0932203389830508,0.3698
2016,"WP Saha","Middle",147,133,36,110.53,0.314775160599572,0.425115384615385,0.305084745762712,0.319
2016,"WP Saha","Powerplay",56,35,13,160,0.119914346895075,0.615384615384615,0.110169491525424,0.3942
2016,"YK Pathan","Death",143,87,12,164.37,0.306209850107066,0.632192307692308,0.101694915254237,0.461
2016,"YK Pathan","Middle",169,142,40,119.01,0.361884368308351,0.457730769230769,0.338983050847458,0.3493
2016,"YK Pathan","Powerplay",49,27,8,181.48,0.104925053533191,0.698,0.0677966101694915,0.4435
2016,"Yuvraj Singh","Death",75,45,13,166.67,0.160599571734475,0.641038461538461,0.110169491525424,0.4218
2016,"Yuvraj Singh","Middle",155,133,63,116.54,0.331905781584582,0.448230769230769,0.533898305084746,0.3151
2016,"Yuvraj Singh","Powerplay",6,5,2,120,0.012847965738758,0.461538461538462,0.0169491525423729,0.2791
2016,"Z Khan","Death",6,13,10,46.15,0.012847965738758,0.1775,0.0847457627118644,0.1019
2017,"A Choudhary","Death",25,20,4,125,0.0811688311688312,0.416666666666667,0.0434782608695652,0.27
2017,"A Mishra","Death",39,38,13,102.63,0.126623376623377,0.3421,0.141304347826087,0.2291
2017,"A Mishra","Middle",10,18,7,55.56,0.0324675324675325,0.1852,0.0760869565217391,0.1133
2017,"A Zampa","Death",0,2,2,0,0,0,0.0217391304347826,-0.0022
2017,"A Zampa","Middle",5,5,3,100,0.0162337662337662,0.333333333333333,0.0326086956521739,0.2016
2017,"AB Dinda","Death",2,3,1,66.67,0.00649350649350649,0.222233333333333,0.0108695652173913,0.1342
2017,"AB Dinda","Middle",5,5,2,100,0.0162337662337662,0.333333333333333,0.0217391304347826,0.2027
2017,"AB de Villiers","Death",59,23,5,256.52,0.191558441558442,0.855066666666667,0.0543478260869565,0.5651
2017,"AB de Villiers","Middle",86,87,23,98.85,0.279220779220779,0.3295,0.25,0.2565
2017,"AB de Villiers","Powerplay",71,61,35,116.39,0.230519480519481,0.387966666666667,0.380434782608696,0.2639
2017,"AD Mathews","Death",29,23,7,126.09,0.0941558441558442,0.4203,0.0760869565217391,0.2728
2017,"AD Mathews","Middle",3,5,2,60,0.00974025974025974,0.2,0.0217391304347826,0.1207
2017,"AD Nath","Middle",0,1,1,0,0,0,0.0108695652173913,-0.0011
2017,"AF Milne","Death",2,4,2,50,0.00649350649350649,0.166666666666667,0.0217391304347826,0.0998
2017,"AF Milne","Middle",5,8,4,62.5,0.0162337662337662,0.208333333333333,0.0434782608695652,0.1255
2017,"AJ Finch","Death",75,40,12,187.5,0.243506493506494,0.625,0.130434782608696,0.435
2017,"AJ Finch","Middle",147,100,27,147,0.477272727272727,0.49,0.293478260869565,0.4078
2017,"AJ Finch","Powerplay",78,50,20,156,0.253246753246753,0.52,0.217391304347826,0.3662
2017,"AJ Tye","Death",38,23,5,165.22,0.123376623376623,0.550733333333333,0.0543478260869565,0.362
2017,"AJ Tye","Middle",15,7,1,214.29,0.0487012987012987,0.7143,0.0108695652173913,0.4421
2017,"AM Rahane","Middle",135,117,33,115.38,0.438311688311688,0.3846,0.358695652173913,0.3264
2017,"AM Rahane","Powerplay",247,211,80,117.06,0.801948051948052,0.3902,0.869565217391304,0.3877
2017,"AP Tare","Powerplay",18,25,14,72,0.0584415584415584,0.24,0.152173913043478,0.1463
2017,"AR Bawne","Death",12,12,4,100,0.038961038961039,0.333333333333333,0.0434782608695652,0.2073
2017,"AR Patel","Death",141,88,16,160.23,0.457792207792208,0.5341,0.173913043478261,0.4404
2017,"AR Patel","Middle",80,80,27,100,0.25974025974026,0.333333333333333,0.293478260869565,0.2486
2017,"AR Patel","Powerplay",6,3,0,200,0.0194805194805195,0.666666666666667,0,0.4058
2017,"AS Rajpoot","Death",4,7,6,57.14,0.012987012987013,0.190466666666667,0.0652173913043478,0.1117
2017,"AT Rayudu","Death",38,15,4,253.33,0.123376623376623,0.844433333333333,0.0434782608695652,0.5393
2017,"AT Rayudu","Middle",43,41,11,104.88,0.13961038961039,0.3496,0.119565217391304,0.2397
2017,"AT Rayudu","Powerplay",10,24,12,41.67,0.0324675324675325,0.1389,0.130434782608696,0.08
2017,"Ankit Sharma","Death",20,13,2,153.85,0.0649350649350649,0.512833333333333,0.0217391304347826,0.325
